Unique Store_ID,Unique Product_ID,23.11.2019,30.11.2019,07.12.2019,14.12.2019,21.12.2019,28.12.2019,04.01.2020,11.01.2020,18.01.2020,25.01.2020,01.02.2020,08.02.2020,15.02.2020
Store 22,Product 549,1,2,1,2,2,3,3,3,3,-1,7,7,7
Store 22,Product 624,5,3,1,4,4,4,4,4,4,2,2,2,2
Store 22,Product 15,5,5,4,4,4,4,4,4,3,3,-1,1,7
Store 22,Product 670,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 22,Product 566,3,0,1,2,1,1,2,2,1,1,3,3,3
Store 22,Product 666,1,2,2,2,2,2,2,2,2,2,0,2,2
Store 22,Product 620,1,3,3,3,3,3,3,3,3,3,3,1,1
Store 22,Product 617,3,3,3,3,2,2,2,1,1,3,3,3,3
Store 22,Product 592,2,2,2,2,2,2,2,2,1,3,1,3,3
Store 22,Product 626,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 643,2,2,2,2,2,2,2,2,2,0,2,2,2
Store 22,Product 30,18,17,14,10,4,4,5,7,6,4,4,-4,4
Store 22,Product 36,7,7,4,9,7,8,6,7,6,12,12,8,6
Store 22,Product 66,3,3,2,3,3,3,2,2,5,3,3,1,5
Store 22,Product 40,3,6,6,3,6,1,2,6,7,5,11,9,-1
Store 22,Product 60,5,1,4,4,0,6,6,7,7,1,1,9,7
Store 22,Product 27,4,8,6,5,4,5,9,8,6,2,18,18,-2
Store 22,Product 62,5,4,3,8,5,5,5,5,0,12,8,6,26
Store 22,Product 55,5,5,2,4,7,7,7,4,4,4,2,-2,0
Store 22,Product 49,9,8,6,4,3,4,3,0,11,11,3,1,-1
Store 22,Product 64,5,2,2,0,3,3,4,4,4,4,2,4,8
Store 22,Product 515,3,3,3,3,3,4,3,5,3,1,-3,-3,-3
Store 22,Product 348,7,5,4,1,6,5,1,6,6,6,6,6,6
Store 22,Product 241,7,2,3,8,4,8,5,7,6,4,0,8,4
Store 22,Product 362,5,5,7,1,0,12,12,12,11,11,7,7,7
Store 22,Product 936,2,2,2,2,2,2,1,0,0,0,0,0,0
Store 22,Product 877,4,4,4,4,4,4,2,0,0,0,0,0,0
Store 22,Product 846,4,7,7,7,5,6,11,11,10,12,12,14,2
Store 22,Product 865,14,13,12,9,8,8,7,7,7,7,5,3,1
Store 22,Product 347,17,15,11,9,5,3,3,2,7,7,7,5,3
Store 22,Product 275,6,6,6,12,12,11,9,8,8,6,18,18,18
Store 22,Product 260,5,5,5,5,5,4,4,2,1,13,13,13,13
Store 22,Product 242,5,5,4,4,3,3,7,6,6,1,-1,-1,-1
Store 22,Product 504,6,6,5,5,5,5,5,3,1,1,9,9,9
Store 22,Product 575,3,2,2,2,2,2,2,2,2,2,2,4,4
Store 22,Product 550,2,1,1,3,2,2,1,2,0,2,2,2,4
Store 22,Product 619,2,1,3,3,3,2,1,2,4,4,2,0,0
Store 22,Product 531,3,0,3,1,-1,0,4,5,3,5,5,5,-3
Store 22,Product 543,6,3,2,3,3,2,1,1,2,0,2,0,0
Store 22,Product 657,2,2,3,3,3,3,2,3,3,3,3,1,3
Store 22,Product 10,3,3,2,3,3,2,2,2,0,3,3,3,1
Store 22,Product 112,3,3,3,3,3,3,3,3,3,3,3,3,1
Store 22,Product 92,3,3,3,3,3,0,3,3,0,6,0,6,4
Store 22,Product 513,14,10,14,10,6,7,6,3,2,0,0,-2,-2
Store 22,Product 970,6,6,6,6,5,5,5,5,5,5,5,5,5
Store 22,Product 472,24,24,26,21,15,14,22,32,36,32,20,8,-6
Store 22,Product 454,3,7,6,4,7,7,3,9,8,6,-6,-4,6
Store 22,Product 766,4,5,7,6,6,2,6,4,2,-1,7,3,11
Store 22,Product 709,1,4,4,11,8,7,6,5,3,4,10,14,22
Store 22,Product 755,90,78,36,54,60,39,45,24,30,22,74,80,56
Store 22,Product 875,4,5,7,4,6,6,2,11,8,8,2,14,4
Store 22,Product 446,6,11,11,11,13,9,8,11,5,25,7,17,17
Store 22,Product 419,5,3,3,2,2,2,7,6,4,4,2,-2,-4
Store 22,Product 494,12,8,5,10,10,9,8,7,7,3,3,1,5
Store 22,Product 461,7,5,7,2,9,8,7,6,6,0,0,-2,-2
Store 22,Product 166,6,5,2,4,5,3,3,3,3,1,1,1,1
Store 22,Product 163,0,1,0,0,0,5,5,5,5,3,1,1,-1
Store 22,Product 183,3,2,4,4,4,4,3,3,3,3,3,3,3
Store 22,Product 98,7,7,2,3,8,3,2,11,13,5,11,5,3
Store 22,Product 35,8,17,18,16,12,14,10,6,2,32,38,32,26
Store 22,Product 86,2,5,4,3,3,4,4,3,3,3,3,1,-1
Store 22,Product 95,1,1,1,1,1,1,1,1,1,1,1,1,1
Store 22,Product 79,3,3,3,1,3,3,2,6,6,6,6,6,4
Store 22,Product 947,6,6,6,6,6,6,6,6,6,4,4,4,4
Store 22,Product 981,6,6,6,6,5,6,6,6,6,6,6,6,6
Store 22,Product 986,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 22,Product 988,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 22,Product 982,4,4,4,4,4,4,4,4,4,4,4,2,0
Store 22,Product 975,3,3,3,3,3,3,3,3,2,2,2,2,2
Store 22,Product 987,3,3,2,3,3,3,3,3,2,2,2,0,0
Store 22,Product 983,3,3,2,3,3,3,3,3,3,3,3,3,3
Store 22,Product 985,4,4,4,4,4,4,4,4,3,3,3,3,3
Store 22,Product 973,3,3,3,3,3,3,3,3,1,3,3,3,1
Store 22,Product 88,3,3,2,3,2,3,2,3,3,1,5,5,5
Store 22,Product 120,3,3,3,3,3,3,3,3,3,3,3,3,1
Store 22,Product 262,5,5,5,3,1,7,5,2,6,11,11,7,11
Store 22,Product 161,8,0,8,8,2,1,2,2,1,-1,3,3,9
Store 22,Product 159,2,4,7,5,6,2,1,0,3,3,3,-1,-1
Store 22,Product 156,5,5,5,5,4,2,2,0,2,-2,8,6,6
Store 22,Product 165,3,0,3,1,2,0,2,0,3,1,-1,9,7
Store 22,Product 939,6,2,7,1,5,2,4,0,7,5,5,-1,7
Store 22,Product 912,3,3,3,3,3,3,3,1,1,1,1,1,1
Store 22,Product 880,5,5,5,5,5,5,3,0,0,0,0,0,0
Store 22,Product 525,2,2,2,2,2,0,1,2,0,2,4,4,4
Store 22,Product 528,5,5,4,3,2,1,1,2,1,4,4,0,2
Store 22,Product 523,1,2,2,2,1,2,2,1,2,0,0,2,0
Store 22,Product 826,6,3,4,9,8,7,6,5,5,3,1,1,1
Store 22,Product 792,5,5,5,4,3,2,0,3,1,5,3,7,5
Store 22,Product 798,3,2,2,4,3,3,3,2,1,4,0,4,4
Store 22,Product 884,4,3,4,3,2,2,1,2,2,2,2,2,2
Store 22,Product 934,2,2,2,4,4,4,4,4,4,4,4,2,0
Store 22,Product 824,3,0,3,2,2,2,2,1,1,3,1,1,-1
Store 22,Product 833,9,9,9,8,6,6,6,5,5,2,0,4,4
Store 22,Product 876,7,8,8,6,3,3,4,2,4,4,4,2,4
Store 22,Product 869,9,7,3,15,14,13,12,10,9,9,7,3,3
Store 22,Product 856,0,0,3,3,7,7,7,6,5,5,5,1,1
Store 22,Product 807,8,7,5,5,6,5,3,3,3,5,-1,5,5
Store 22,Product 945,3,2,3,3,2,3,3,1,3,6,6,4,4
Store 22,Product 829,2,2,2,1,2,2,2,2,0,1,3,3,3
Store 22,Product 955,5,5,5,3,3,3,3,3,3,1,3,3,3
Store 22,Product 811,5,4,1,5,5,3,5,5,4,12,12,12,12
Store 22,Product 902,6,4,4,2,0,4,3,3,3,3,3,-1,3
Store 22,Product 903,4,6,5,6,5,4,3,4,4,0,4,0,2
Store 22,Product 791,4,3,2,12,13,13,11,9,7,-3,-3,5,5
Store 22,Product 765,6,5,4,1,4,1,1,3,1,3,5,-1,1
Store 22,Product 820,3,5,1,10,12,10,9,5,3,7,-1,5,5
Store 22,Product 803,3,4,4,12,12,5,3,4,3,6,2,0,-6
Store 22,Product 822,2,5,4,4,3,3,3,3,4,0,0,2,0
Store 22,Product 795,2,2,5,4,3,3,3,3,3,-1,3,5,1
Store 22,Product 870,3,3,3,2,2,2,2,1,0,2,4,0,4
Store 22,Product 827,4,4,2,2,3,2,3,3,3,3,-3,-3,1
Store 22,Product 284,4,1,5,2,6,5,5,2,2,13,13,13,11
Store 22,Product 286,8,7,2,4,8,6,6,5,5,3,3,3,3
Store 22,Product 316,6,6,3,7,7,6,0,9,5,12,14,16,14
Store 22,Product 253,10,8,12,12,9,8,12,17,14,10,16,8,2
Store 22,Product 271,13,13,13,13,12,9,4,12,8,6,24,14,16
Store 22,Product 369,4,8,5,7,4,5,3,3,3,3,3,3,3
Store 22,Product 277,10,7,35,39,33,31,29,56,36,39,61,39,37
Store 22,Product 231,8,8,30,29,33,33,21,32,15,42,48,30,46
Store 22,Product 267,19,18,18,18,18,17,14,23,22,43,51,47,31
Store 22,Product 759,6,7,5,8,5,3,15,16,26,17,-9,19,21
Store 22,Product 801,8,10,7,5,8,6,5,4,17,12,22,24,32
Store 22,Product 806,5,5,5,4,2,4,4,2,16,11,15,15,29
Store 22,Product 819,6,4,4,6,4,4,3,3,2,-2,-2,-2,-2
Store 22,Product 913,3,3,0,5,4,6,5,4,11,9,9,13,9
Store 22,Product 927,2,7,5,5,3,2,6,3,24,18,4,18,18
Store 22,Product 835,1,5,4,3,2,2,3,3,10,3,1,-1,-1
Store 22,Product 848,14,2,23,22,12,35,26,24,13,41,31,17,-5
Store 22,Product 383,10,9,6,1,9,8,7,7,7,5,5,5,3
Store 22,Product 652,8,5,7,5,6,4,6,3,5,7,5,7,7
Store 22,Product 162,6,5,5,4,3,2,4,4,3,-3,-1,3,-1
Store 22,Product 831,2,2,2,2,2,2,2,2,0,0,0,0,0
Store 22,Product 753,4,4,3,5,4,3,5,4,4,0,-6,6,4
Store 22,Product 793,1,1,1,1,1,1,1,0,0,0,0,0,0
Store 22,Product 663,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 646,9,8,7,6,6,4,2,1,1,4,20,16,14
Store 22,Product 672,6,6,6,6,4,3,2,2,2,2,12,6,4
Store 22,Product 651,6,4,3,3,2,4,3,3,3,-1,7,5,3
Store 22,Product 656,2,1,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 636,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 794,3,3,7,7,6,5,5,5,5,5,15,15,15
Store 22,Product 920,6,6,6,5,5,5,5,5,5,5,29,29,29
Store 22,Product 853,3,2,1,2,2,1,2,0,2,2,2,2,0
Store 22,Product 731,1,3,2,2,2,2,2,1,2,5,13,13,11
Store 22,Product 209,8,5,1,0,1,2,0,0,0,0,0,0,4
Store 22,Product 220,8,6,6,5,5,5,5,5,5,3,3,3,1
Store 22,Product 715,0,0,0,6,3,0,0,0,4,5,1,5,5
Store 22,Product 737,1,0,0,11,8,5,5,5,4,2,6,8,10
Store 22,Product 747,3,0,4,5,6,4,1,0,4,4,-2,8,2
Store 22,Product 760,3,0,6,6,3,5,2,2,1,7,3,7,5
Store 22,Product 882,0,0,0,0,0,0,3,0,7,11,1,9,5
Store 22,Product 841,1,1,1,1,1,1,1,0,0,0,0,0,0
Store 22,Product 839,33,24,15,43,38,35,30,19,18,14,10,12,6
Store 22,Product 855,3,0,10,14,10,13,14,13,11,8,22,6,6
Store 22,Product 941,33,21,25,22,25,25,24,22,19,30,26,22,16
Store 22,Product 944,27,26,22,28,22,16,27,17,19,11,19,17,11
Store 22,Product 847,71,66,59,46,36,30,26,17,11,3,13,11,5
Store 22,Product 837,20,24,16,12,18,10,9,-1,8,4,6,4,12
Store 22,Product 904,22,17,16,17,21,18,17,11,7,7,-5,5,5
Store 22,Product 614,4,4,2,5,5,4,4,4,3,1,5,5,3
Store 22,Product 654,13,17,16,13,16,13,9,13,14,18,16,12,16
Store 22,Product 554,10,7,3,7,4,9,4,8,6,3,11,3,13
Store 22,Product 717,11,5,13,9,8,5,9,7,5,5,1,-5,7
Store 22,Product 749,8,8,5,10,7,7,6,6,7,5,5,11,5
Store 22,Product 503,3,3,3,3,3,3,3,3,3,3,3,9,9
Store 22,Product 431,8,7,8,10,11,9,7,5,5,2,12,4,4
Store 22,Product 71,4,4,0,4,3,5,2,2,4,-2,6,6,4
Store 22,Product 65,7,5,9,6,3,5,3,7,6,4,2,2,2
Store 22,Product 54,5,0,4,5,4,7,6,5,4,2,2,-2,0
Store 22,Product 780,3,3,4,4,3,0,3,2,3,1,3,1,-3
Store 22,Product 746,3,3,4,3,3,3,2,2,2,2,2,0,6
Store 22,Product 770,4,2,2,3,3,3,3,2,1,7,7,3,3
Store 22,Product 546,20,18,34,34,33,25,26,31,28,32,16,18,18
Store 22,Product 417,10,9,10,10,10,7,9,8,1,28,38,30,24
Store 22,Product 459,50,79,66,55,57,52,44,37,31,21,25,17,-3
Store 22,Product 724,6,6,5,5,4,4,3,2,2,-2,4,4,4
Store 22,Product 723,3,3,1,2,2,2,3,2,2,2,2,0,2
Store 22,Product 585,6,6,5,3,3,4,3,2,4,3,-1,3,1
Store 22,Product 580,10,9,10,6,9,4,7,10,5,15,7,11,9
Store 22,Product 571,3,4,0,4,2,1,7,7,4,4,4,0,4
Store 22,Product 578,8,8,3,5,6,4,6,4,6,3,15,13,11
Store 22,Product 524,1,4,2,6,4,5,4,3,3,-3,11,7,1
Store 22,Product 425,13,11,11,5,3,3,0,0,0,0,0,10,8
Store 22,Product 725,3,2,3,2,0,2,1,0,1,12,10,6,2
Store 22,Product 732,1,2,5,3,0,3,3,2,2,6,6,-2,8
Store 22,Product 473,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 762,2,4,2,3,4,3,3,2,2,1,9,-1,5
Store 22,Product 812,4,3,2,4,0,6,0,4,3,5,5,-1,5
Store 22,Product 757,5,2,4,3,3,5,4,4,5,-1,5,3,1
Store 22,Product 655,2,2,1,1,0,0,0,0,4,2,0,0,0
Store 22,Product 601,2,2,2,2,2,2,2,2,2,2,2,0,2
Store 22,Product 719,4,3,3,8,7,10,8,5,3,-3,3,9,5
Store 22,Product 790,6,6,4,5,5,3,3,3,4,-2,0,4,4
Store 22,Product 465,5,4,4,2,2,1,10,10,9,9,3,3,3
Store 22,Product 507,4,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 443,22,24,24,26,26,22,16,21,24,14,8,2,0
Store 22,Product 131,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 22,Product 107,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 42,3,3,2,2,2,2,2,1,2,2,2,2,4
Store 22,Product 916,48,41,39,34,26,25,18,14,8,5,5,1,3
Store 22,Product 885,19,20,15,14,12,10,7,5,8,10,2,6,2
Store 22,Product 921,7,7,5,3,4,1,8,5,4,15,13,7,7
Store 22,Product 784,44,71,55,33,27,24,22,16,13,23,25,29,15
Store 22,Product 893,16,19,18,13,12,12,8,7,5,14,4,8,6
Store 22,Product 823,27,28,22,26,22,19,13,15,10,15,5,7,11
Store 22,Product 799,25,20,21,15,19,16,12,12,13,12,16,6,2
Store 22,Product 851,8,10,6,1,8,7,9,4,6,4,16,12,12
Store 22,Product 844,8,8,11,10,9,8,5,5,5,7,7,13,5
Store 22,Product 874,4,4,3,5,2,3,2,4,2,-4,8,6,6
Store 22,Product 864,3,5,4,5,7,3,4,8,6,-2,2,6,4
Store 22,Product 734,159,132,211,241,255,227,225,195,145,226,132,148,122
Store 22,Product 909,74,58,119,118,130,104,83,119,70,102,60,68,72
Store 22,Product 887,10,6,12,3,11,1,11,7,5,29,19,7,21
Store 22,Product 805,14,14,14,14,14,14,14,14,7,6,6,6,6
Store 22,Product 152,2,0,1,1,0,2,5,3,3,3,-3,-3,1
Store 22,Product 153,6,2,13,10,3,6,2,5,5,13,1,1,25
Store 22,Product 139,1,1,0,0,0,1,1,1,1,1,3,3,1
Store 22,Product 141,4,4,3,5,1,2,1,1,1,1,23,25,23
Store 22,Product 143,4,4,4,2,1,1,1,1,1,1,-1,1,1
Store 22,Product 962,6,6,6,6,5,5,5,5,4,4,4,4,4
Store 22,Product 935,9,9,8,8,6,5,4,1,3,3,3,1,1
Store 22,Product 942,0,0,0,0,0,0,12,11,9,1,7,5,5
Store 22,Product 741,36,18,11,31,22,9,28,23,26,9,35,13,15
Store 22,Product 756,29,15,19,9,17,32,17,26,19,32,20,24,8
Store 22,Product 814,11,9,10,7,11,9,7,7,5,12,26,24,22
Store 22,Product 769,15,18,15,13,10,5,8,7,12,12,14,16,20
Store 22,Product 748,5,6,4,4,0,4,4,4,7,8,14,10,12
Store 22,Product 688,5,5,7,10,4,4,10,9,5,7,19,41,19
Store 22,Product 34,4,5,9,11,4,4,3,3,0,6,6,6,4
Store 22,Product 81,3,3,3,3,3,3,4,4,4,4,2,2,2
Store 22,Product 129,3,1,3,2,3,3,3,3,3,3,3,3,5
Store 22,Product 490,4,2,4,4,3,2,3,2,10,10,14,14,10
Store 22,Product 676,2,2,1,2,2,2,2,3,1,3,3,3,3
Store 22,Product 514,7,6,6,3,5,5,4,4,4,6,4,-4,-2
Store 22,Product 603,3,3,3,2,3,3,3,3,3,5,5,5,5
Store 22,Product 969,16,11,23,6,11,17,0,0,0,0,0,0,0
Store 22,Product 768,4,4,2,6,4,3,2,3,0,6,6,6,2
Store 22,Product 771,2,2,2,2,1,2,1,1,2,3,3,3,3
Store 22,Product 776,2,1,1,1,1,1,1,1,1,1,1,1,1
Store 22,Product 119,1,4,4,3,2,4,4,3,3,3,3,3,3
Store 22,Product 834,9,9,6,8,6,8,6,5,4,12,4,0,12
Store 22,Product 967,3,3,3,3,2,2,1,2,2,2,2,2,2
Store 22,Product 930,4,3,3,3,3,3,3,3,3,3,3,1,1
Store 22,Product 318,21,22,21,25,21,21,18,18,18,18,14,14,14
Store 22,Product 233,6,5,11,14,13,11,9,15,14,12,14,6,-2
Store 22,Product 373,8,4,9,4,12,6,5,5,5,5,5,5,1
Store 22,Product 223,5,8,7,6,8,4,4,6,5,3,5,11,9
Store 22,Product 714,8,8,6,4,6,4,5,4,2,2,2,8,4
Store 22,Product 320,14,8,6,11,10,8,4,4,4,4,4,4,2
Store 22,Product 914,6,2,0,0,0,0,1,1,1,19,17,17,13
Store 22,Product 187,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 192,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 669,9,7,6,7,7,6,6,7,7,7,7,5,5
Store 22,Product 673,3,4,8,7,7,7,7,6,5,5,11,9,5
Store 22,Product 555,6,6,5,5,3,7,6,5,7,5,1,5,3
Store 22,Product 583,9,25,21,17,13,5,15,13,7,19,15,13,13
Store 22,Product 596,12,10,10,25,24,23,21,16,16,13,7,-1,-9
Store 22,Product 520,17,23,14,19,14,9,11,12,7,10,6,12,0
Store 22,Product 471,8,8,8,9,9,9,7,8,8,8,4,12,12
Store 22,Product 668,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 22,Product 618,3,3,3,3,3,2,3,3,3,3,3,3,3
Store 22,Product 638,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 22,Product 180,12,12,10,10,7,6,3,3,3,3,3,7,5
Store 22,Product 635,3,3,3,0,2,5,5,5,5,3,1,-1,5
Store 22,Product 539,3,3,3,2,2,2,2,2,2,2,2,2,2
Store 22,Product 608,5,5,3,3,3,3,3,2,3,3,3,3,3
Store 22,Product 816,13,11,7,22,19,13,11,8,10,10,0,6,10
Store 22,Product 896,12,23,23,17,11,9,9,9,8,4,34,26,22
Store 22,Product 895,20,25,22,17,13,17,30,28,22,20,40,34,32
Store 22,Product 764,10,8,6,4,0,2,4,5,3,3,27,19,17
Store 22,Product 623,3,3,3,4,3,2,4,4,3,1,5,5,5
Store 22,Product 679,3,3,3,2,3,3,3,3,3,3,3,3,3
Store 22,Product 51,12,12,12,0,0,0,3,4,3,-1,3,3,1
Store 22,Product 102,4,3,6,6,4,5,4,3,6,2,2,2,2
Store 22,Product 894,10,7,4,4,2,5,3,2,4,2,6,4,4
Store 22,Product 899,8,8,5,2,1,5,5,4,3,3,3,9,7
Store 22,Product 854,8,6,13,11,9,7,10,10,10,4,10,2,0
Store 22,Product 485,23,19,14,22,21,12,19,15,29,17,9,27,13
Store 22,Product 427,6,5,4,4,3,4,4,4,2,3,3,1,1
Store 22,Product 464,7,8,7,6,6,3,2,4,3,3,-1,5,3
Store 22,Product 456,4,4,4,4,4,3,3,2,3,-1,1,3,1
Store 22,Product 412,13,10,15,11,16,11,10,11,20,20,14,14,8
Store 22,Product 960,5,5,5,5,5,5,5,5,5,5,5,5,3
Store 22,Product 957,3,3,3,3,3,3,2,2,1,3,3,5,5
Store 22,Product 804,0,0,0,0,0,0,0,0,0,0,0,2,2
Store 22,Product 953,3,3,3,3,1,1,1,1,3,3,3,3,3
Store 22,Product 810,59,44,77,76,86,68,59,41,37,68,54,62,68
Store 22,Product 463,4,3,2,3,3,2,2,3,2,4,4,4,4
Store 22,Product 56,4,6,5,3,5,-1,2,2,2,2,12,16,22
Store 22,Product 357,11,7,12,10,13,18,17,14,12,7,17,13,13
Store 22,Product 353,10,4,9,9,14,10,14,11,9,7,17,17,17
Store 22,Product 319,29,24,30,30,30,28,28,32,32,28,24,22,22
Store 22,Product 366,30,34,36,36,31,29,29,33,33,29,29,29,27
Store 22,Product 171,2,0,4,2,1,2,0,0,3,0,0,10,8
Store 22,Product 109,3,2,4,2,4,3,3,3,2,5,1,3,9
Store 22,Product 905,2,6,5,3,3,3,3,3,3,1,-1,1,1
Store 22,Product 718,6,12,8,11,11,7,9,7,13,10,6,4,0
Store 22,Product 808,20,16,7,16,14,9,12,11,10,9,3,7,7
Store 22,Product 722,8,8,5,10,15,8,9,8,10,4,6,4,0
Store 22,Product 710,5,4,1,6,5,3,3,2,1,3,7,5,-1
Store 22,Product 830,2,4,2,5,3,3,4,4,0,6,6,6,6
Store 22,Product 80,4,4,3,3,4,1,4,4,3,1,1,7,5
Store 22,Product 797,37,40,23,29,37,25,32,23,10,42,64,94,86
Store 22,Product 480,5,10,9,5,4,7,3,3,6,12,8,10,4
Store 22,Product 415,21,15,9,12,22,16,12,19,15,24,16,14,0
Store 22,Product 781,18,18,16,16,15,12,14,14,27,28,32,48,32
Store 22,Product 868,7,6,4,8,6,5,16,16,27,25,25,25,25
Store 22,Product 761,6,8,5,2,5,5,11,11,18,16,12,6,18
Store 22,Product 951,2,2,2,2,2,2,2,1,5,5,5,5,3
Store 22,Product 890,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 511,3,3,3,3,3,3,3,3,3,1,1,1,1
Store 22,Product 486,2,1,2,2,1,2,2,2,2,2,2,2,0
Store 22,Product 505,2,2,2,2,1,2,1,2,3,3,3,1,1
Store 22,Product 840,3,3,3,3,3,3,3,3,0,0,0,0,0
Store 22,Product 871,4,4,4,4,4,4,4,4,2,2,2,2,2
Store 22,Product 37,37,37,32,29,26,23,21,17,13,9,9,5,5
Store 22,Product 451,13,10,7,13,12,10,8,5,9,9,1,1,-3
Store 22,Product 521,0,19,17,10,12,7,8,13,6,0,6,6,14
Store 22,Product 522,7,7,8,8,7,4,8,6,3,3,-1,9,5
Store 22,Product 101,5,5,3,3,3,3,2,3,3,3,3,3,1
Store 22,Product 938,21,19,19,19,19,19,19,19,18,18,18,12,10
Store 22,Product 978,28,28,28,28,28,28,28,28,28,28,28,28,28
Store 22,Product 809,5,3,5,7,6,4,4,2,0,12,6,8,6
Store 22,Product 878,12,8,14,12,11,13,18,16,14,10,34,28,26
Store 22,Product 886,13,13,13,13,13,13,11,8,4,4,4,2,2
Store 22,Product 754,2,2,2,2,1,0,2,2,2,2,2,2,2
Store 22,Product 33,8,5,6,12,8,12,9,6,9,7,-3,1,3
Store 22,Product 22,10,10,10,0,3,3,4,2,1,4,6,2,34
Store 22,Product 39,9,9,11,12,10,5,3,12,9,3,7,11,3
Store 22,Product 58,3,2,1,3,3,4,2,1,0,2,10,6,10
Store 22,Product 68,9,10,9,8,6,6,3,8,2,18,8,18,18
Store 22,Product 69,8,7,5,5,5,4,6,5,6,6,4,4,4
Store 22,Product 26,0,5,3,6,4,2,3,4,-1,14,10,12,8
Store 22,Product 46,5,2,4,6,2,3,4,4,4,4,6,6,6
Store 22,Product 50,3,3,6,5,3,6,5,4,0,12,10,6,6
Store 22,Product 32,8,5,7,4,5,6,2,2,4,5,1,-1,5
Store 22,Product 3,6,1,0,7,9,8,4,3,2,7,9,13,7
Store 22,Product 13,14,8,4,15,13,12,10,8,5,-3,-3,11,9
Store 22,Product 41,11,10,7,2,4,4,2,2,2,4,6,6,6
Store 22,Product 43,3,3,5,0,3,3,6,6,-1,5,5,5,5
Store 22,Product 23,3,1,6,2,8,4,3,3,2,18,6,4,16
Store 22,Product 70,9,8,5,11,8,7,5,7,6,6,6,0,6
Store 22,Product 900,5,4,3,2,1,3,3,3,3,3,3,3,3
Store 22,Product 926,3,1,2,2,1,2,2,2,2,3,3,1,3
Store 22,Product 948,6,6,5,4,3,3,3,3,3,3,3,3,3
Store 22,Product 828,3,3,1,3,1,1,2,2,2,2,2,0,2
Store 22,Product 937,8,8,9,10,7,7,7,5,3,3,1,3,3
Store 22,Product 897,5,6,7,9,8,8,7,6,6,4,2,-2,2
Store 22,Product 892,8,9,9,11,7,6,6,4,4,4,2,0,0
Store 22,Product 858,16,10,11,12,10,6,6,6,5,5,-3,3,1
Store 22,Product 852,3,5,4,1,0,0,0,4,3,3,3,-3,5
Store 22,Product 961,2,2,1,1,1,2,2,2,1,3,3,3,1
Store 22,Product 862,4,2,0,3,2,1,2,2,2,2,0,4,4
Store 22,Product 14,4,5,4,2,1,0,1,5,5,5,5,9,7
Store 22,Product 943,0,3,2,4,2,4,4,3,3,3,3,3,3
Store 22,Product 980,2,3,1,2,2,4,4,3,3,3,3,3,3
Store 22,Product 238,9,5,10,6,6,2,7,6,4,10,6,2,10
Store 22,Product 919,7,1,8,7,4,4,2,1,1,1,3,-1,-1
Store 22,Product 952,8,1,6,7,6,9,7,3,9,9,9,9,-9
Store 22,Product 883,11,0,10,10,7,4,1,9,9,9,9,9,-9
Store 22,Product 297,5,8,4,4,6,1,0,5,5,3,1,-1,7
Store 22,Product 370,6,6,6,6,6,6,1,6,6,6,2,2,0
Store 22,Product 190,4,3,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 906,0,0,0,0,0,0,4,4,4,4,4,4,4
Store 22,Product 279,9,7,18,17,16,21,14,17,9,13,33,19,17
Store 22,Product 303,62,61,61,56,56,56,55,54,47,18,16,10,-2
Store 22,Product 371,8,13,6,8,0,0,4,4,4,4,4,4,2
Store 22,Product 282,20,19,54,56,56,61,47,89,64,72,102,76,66
Store 22,Product 489,5,3,6,5,5,2,6,6,6,6,4,2,2
Store 22,Product 664,62,61,56,49,44,40,44,48,55,35,37,33,73
Store 22,Product 445,0,0,6,-1,0,0,0,0,0,0,0,2,4
Store 22,Product 976,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 22,Product 738,2,2,1,1,3,1,2,1,1,6,4,6,2
Store 22,Product 649,7,7,7,6,5,6,4,6,5,5,3,5,5
Store 22,Product 616,8,8,8,6,13,9,5,8,12,4,-6,6,4
Store 22,Product 677,3,3,3,3,3,3,2,3,3,3,3,3,3
Store 22,Product 517,2,2,2,2,2,2,2,2,2,0,0,2,0
Store 22,Product 634,4,4,4,4,3,4,3,4,4,0,2,2,4
Store 22,Product 674,4,3,3,3,3,3,14,14,12,11,9,9,9
Store 22,Product 918,0,0,0,0,0,0,0,0,0,0,0,14,10
Store 22,Product 888,1,1,1,1,1,1,1,1,1,1,1,1,1
Store 22,Product 956,0,0,0,0,0,0,0,0,0,8,8,18,16
